homologene_fam_id	species_1	species_2	entrez_1	symbol_1	protein_gi_1	protein_acc_1	entrez_2	symbol_2	protein_gi_2	protein_acc_2
23662	9606	10090	8897	MTMR3	10835109	NP_066576.1	74302	Mtmr3	145207976	NP_083136.2
23664	9606	10090	223117	SEMA3D	41406086	NP_689967.2	108151	Sema3d	282847344	NP_083158.3
23665	9606	10090	23347	SMCHD1	148839305	NP_056110.2	74355	Smchd1	148839318	NP_083163.3
23668	9606	10090	127255	LRRIQ3	157785649	NP_001099129.1	74435	Lrriq3	110347523	NP_083214.2
23670	9606	10090	117531	TMC1	21071070	NP_619636.2	13409	Tmc1	20127392	NP_083229.1
23672	9606	10090	79993	ELOVL7	157388949	NP_001098028.1	74559	Elovl7	148540000	NP_083277.3
23682	9606	10090	257177	C1orf192	63029930	NP_001013647.2	75472	1700009P17Rik	124486893	NP_001074744.1
23686	9606	10090	81671	VMP1	20070349	NP_112200.2	75909	Vmp1	27753991	NP_083754.2
23692	9606	10090	202052	DNAJC18	22749377	NP_689899.1	76594	Dnajc18	21313260	NP_083945.1
23700	9606	10090	203523	ZNF449	194239638	NP_689908.3	78619	Zfp449	30794208	NP_084415.1
23703	9606	10090	9683	N4BP1	48928019	NP_694574.3	80750	N4bp1	242117941	NP_085040.2
23708	9606	10090	116983	ACAP3	218563749	NP_085152.2	140500	Acap3	46402197	NP_997106.1
23710	9606	10090	30819	KCNIP2	21361460	NP_055406.2	80906	Kcnip2	41281734	NP_663749.1
23713	9606	10090	81285	OR51E2	13540539	NP_110401.1	170639	Olfr78	18700008	NP_570936.1
23715	9606	10090	81610	FAM83D	116235448	NP_112181.2	71878	Fam83d	158518438	NP_082251.2
23717	9606	10090	81619	TSPAN14	190194420	NP_112189.2	52588	Tspan14	22122345	NP_666040.1
23725	9606	10090					434729	Gm5635	84662779	NP_001033786.1
23727	9606	10090	56163	RNF17	94421471	NP_112567.2	30054	Rnf17	74271882	NP_001028215.1
23732	9606	10090	83697	SLC4A9	385862235	NP_001245357.1	240215	Slc4a9	408968127	NP_001258473.1
23734	9606	10090	10838	ZNF275	298231195	NP_001073954.3	27081	Zfp275	237681073	NP_113682.2
23741	9606	10090	83872	HMCN1	118572606	NP_114141.2	545370	Hmcn1	154689979	NP_001019891.2
23742	9606	10090	116988	AGAP3	110227613	NP_114152.3	213990	Agap3	124301219	NP_631892.2
23743	9606	10090	83886	PRSS27	13994276	NP_114154.1	213171	Prss27	28202035	NP_780649.1
23744	9606	10090	83891	SNX25	38708169	NP_114159.2	102141	Snx25	258613896	NP_997096.2
23749	9606	10090	83933	HDAC10	20070354	NP_114408.3	170787	Hdac10	259089444	NP_954668.2
23766	9606	10090	84316	NAA38	40254988	NP_115732.2	78304	Naa38	58037525	NP_084359.1
23770	9606	10090	84464	SLX4	63252863	NP_115820.2	52864	Slx4	42734487	NP_803423.2
23771	9606	10090	84466	MEGF10	14192943	NP_115822.1	70417	Megf10	50233828	NP_001001979.1
23775	9606	10090	84643	KIF2B	145275216	NP_115948.4	73470	Kif2b	110625946	NP_082823.1
23778	9606	10090	84665	MYPN	372220097	NP_001243196.1	68802	Mypn	226437625	NP_892037.2
23779	9606	10090	84667	HES7	145207994	NP_115969.2	84653	Hes7	61098129	NP_149030.2
23784	9606	10090	84861	KLHL22	24432026	NP_116164.2	224023	Klhl22	159032012	NP_663454.3
23789	9606	10090	84932	RAB2B	21361884	NP_116235.2	76338	Rab2b	30525051	NP_766189.1
23813	9606	10090	85414	SLC45A3	14916437	NP_149093.1	212980	Slc45a3	294979201	NP_001171099.1
23814	9606	10090	88455	ANKRD13A	38683799	NP_149112.1	68420	Ankrd13a	61651675	NP_080994.2
23815	9606	10090	89869	PLCZ1	25188201	NP_149114.2	114875	Plcz1	22550102	NP_473407.2
23819	9606	10090	89870	TRIM15	149193331	NP_150232.2	69097	Trim15	66571295	NP_001019305.1
23924	9606	10090	390928	PAPL	228008321	NP_001004318.2	101744	Papl	30425000	NP_780528.1
24122	9606	10090	90139	TSPAN18	283135199	NP_570139.3	241556	Tspan18	34147226	NP_899003.1
24255	9606	10090	10196	PRMT3	44771198	NP_005779.1	71974	Prmt3	29789323	NP_598501.1
24284	9606	10090	346562	GNAT3	156139155	NP_001095856.1	242851	Gnat3	124487259	NP_001074612.1
24321	9606	10090	203427	SLC25A43	282165758	NP_660348.2	194744	Slc25a43	148235204	NP_001078966.1
24376	9606	10090	829	CAPZA1	5453597	NP_006126.1	12340	Capza1	161086971	NP_033927.2
24504	9606	10090	347734	SLC35B2	30026034	NP_835361.1	73836	Slc35b2	110625963	NP_082938.1
24535	9606	10090	283254	HARBI1	27883880	NP_776172.1	241547	Harbi1	154759331	NP_848839.2
24625	9606	10090	3167	HMX2	70608170	NP_005510.1	15372	Hmx2	70608207	NP_666110.1
24678	9606	10090	30849	PIK3R4	23943912	NP_055417.1	75669	Pik3r4	124486789	NP_001074778.1
24848	9606	10090	266629	SEC14L3	27923592	NP_777635.1	380683	Sec14l3	71480138	NP_001025108.1
24911	9606	10090	85377	MICALL1	31324577	NP_203744.1	27008	Micall1	168229165	NP_803412.1
24912	9606	10090	85445	CNTNAP4	116284404	NP_207837.2	170571	Cntnap4	31982591	NP_569724.2
24914	9606	10090	147407	SLC25A52	393193618	NP_001029344.3				
24916	9606	10090	85455	DISP2	25121980	NP_277045.1	214240	Disp2	24528557	NP_733481.1
24917	9606	10090	92745	SLC38A5	193788624	NP_277053.2	209837	Slc38a5	154350209	NP_766067.2
24918	9606	10090	200734	SPRED2	189571669	NP_861449.2	114716	Spred2	15743556	NP_277058.1
24919	9606	10090	161742	SPRED1	22749221	NP_689807.1	114715	Spred1	15743554	NP_277059.1
24921	9606	10090	4009	LMX1A	28893581	NP_796372.1	110648	Lmx1a	17298670	NP_387501.1
24928	9606	10090	115572	FAM46B	209862821	NP_443175.2	100342	Fam46b	30424982	NP_780516.1
24930	9606	10090	116285	ACSM1	115511026	NP_443188.2	117147	Acsm1	16905127	NP_473435.1
24933	9606	10090	149951	COMMD7	151101369	NP_444269.2	99311	Commd7	306035198	NP_598611.2
24934	9606	10090	10313	RTN3	388240768	NP_001252518.1	20168	Rtn3	54607016	NP_001003934.1
24938	9606	10090	134864	TAAR1	21264324	NP_612200.1	111174	Taar1	16716513	NP_444435.1
24941	9606	10090					114674	Gtf2ird2	16716603	NP_444496.1
24942	9606	10090	5212	VIT	21359974	NP_444506.2	74199	Vit	58037355	NP_083089.1
24944	9606	10090	23122	CLASP2	333440449	NP_055912.2	76499	Clasp2	167234392	NP_001107819.1
24945	9606	10090	23114	NFASC	237858675	NP_001005388.2	269116	Nfasc	35215309	NP_874385.1
24986	9606	10090	117194	MRGPRX2	16876451	NP_473371.1	233231	Mrgprb1	154240718	NP_991379.3
24989	9606	10090	84002	B3GNT5	14042986	NP_114436.1	108105	B3gnt5	226874881	NP_001152879.1
24993	9606	10090	55074	OXR1	309384267	NP_001185462.1	170719	Oxr1	194328708	NP_001123638.1
25079	9606	10090	122664	TPPP2	226491350	NP_776245.2	219038	Tppp2	191252810	NP_001122106.1
25090	9606	10090	6840	SVIL	150417973	NP_068506.2	225115	Svil	23346601	NP_694793.1
25103	9606	10090	22906	TRAK1	111074532	NP_001036111.1	67095	Trak1	124517685	NP_780323.2
25107	9606	10090	143684	FAM76B	134288896	NP_653265.3	72826	Fam76b	28849885	NP_789806.1
25135	9606	10090	283726	FAM154B	60223083	NP_001008227.1	330577	Fam154b	134288850	NP_808562.3
25138	9606	10090	145814	PGPEP1L	268834279	NP_001096082.2	78444	Pgpep1l	268834721	NP_084377.1
25175	9606	10090	139596	UPRT	21450816	NP_659489.1	331487	Uprt	124487135	NP_001074658.1
25183	9606	10090	135228	CD109	115529484	NP_598000.2	235505	Cd109	23346525	NP_694738.1
25228	9606	10090	158219	TTC39B	270265887	NP_689787.2	69863	Ttc39b	58037187	NP_081514.1
25235	9606	10090	441168	FAM26F	62988336	NP_001010919.1	215900	Fam26f	31982193	NP_780658.2
25256	9606	10090	23389	MED13L	44771211	NP_056150.1	76199	Med13l	146134449	NP_766012.3
25260	9606	10090	27433	TOR2A	145386578	NP_001078816.1	30933	Tor2a	22779883	NP_690013.1
25279	9606	10090	163404	LPPR5	61102719	NP_001010861.1	75769	4833424O15Rik	167466194	NP_083701.2
25281	9606	10090	80853	KDM7A	90093355	NP_085150.1	338523	Kdm7a	157909789	NP_001028602.2
25286	9606	10090	167359	NIM1K	23503303	NP_699192.1	245269	Nim1k	30425320	NP_780747.1
25315	9606	10090	92369	SPSB4	18254460	NP_543138.1	211949	Spsb4	21553087	NP_660116.1
25324	9606	10090	285848	PNPLA1	238776840	NP_001139189.2	433091	Pnpla1	85702232	NP_001030057.1
25444	9606	10090	89853	MVB12B	58761488	NP_258257.1	72543	Mvb12b	40254287	NP_780393.2
25521	9606	10090	160335	TMTC2	22749211	NP_689801.1	278279	Tmtc2	50962841	NP_796342.2
25536	9606	10090	54497	HEATR5B	55749742	NP_061897.1	320473	Heatr5b	124487157	NP_001074648.1
25624	9606	10090	6429	SRSF4	21361282	NP_005617.2	57317	Srsf4	165377173	NP_065612.2
25627	9606	10090	2595	GANC	66346737	NP_937784.2	76051	Ganc	124487339	NP_766260.2
25655	9606	10090	25837	RAB26	46361978	NP_055168.2	328778	Rab26	254939698	NP_796349.1
25661	9606	10090	10965	ACOT2	148727286	NP_006812.3	171210	Acot2	238624114	NP_598949.3
25712	9606	10090	57540	PTCHD2	149274653	NP_065831.1	242748	Ptchd2	134053935	NP_001076811.1
25745	9606	10090	150483	TEKT4	21389613	NP_653306.1	71840	Tekt4	110625871	NP_082227.1
25798	9606	10090	400961	PAIP2B	148235699	NP_065192.1	232164	Paip2b	40807347	NP_666281.2
25816	9606	10090	196385	DNAH10	198442844	NP_997320.2	56087	Dnah10	254692843	NP_062409.1
25873	9606	10090	57524	CASKIN1	18079216	NP_065815.1	268932	Caskin1	161168996	NP_082213.2
25874	9606	10090	135295	SRSF12	148612890	NP_542781.3				
25876	9606	10090	140807	KRT72	28372503	NP_542785.1	105866	Krt72	47523977	NP_998893.1
25877	9606	10090	117532	TMC2	94536852	NP_542789.2	192140	Tmc2	20149734	NP_619596.1
25878	9606	10090	27199	OXGR1	52426789	NP_543008.3	239283	Oxgr1	47894384	NP_001001490.1
25894	9606	10090					74685	4930451C15Rik	224177536	NP_083329.2
26078	9606	10090	131034	CPNE4	574286923	NP_001276041.1	74020	Cpne4	58037333	NP_082995.1
26079	9606	10090	10170	DHRS9	214010156	NP_001135742.1	241452	Dhrs9	30425272	NP_780721.1
26080	9606	10090	131578	LRRC15	288541295	NP_001128529.2	74488	Lrrc15	58037377	NP_083249.1
26091	9606	10090	347741	OTOP3	30102940	NP_839947.1	69602	Otop3	153791407	NP_081408.2
26151	9606	10090	23304	UBR2	27597061	NP_056070.1	224826	Ubr2	293651567	NP_001170845.1
26174	9606	10090	3785	KCNQ2	26051262	NP_742104.1	16536	Kcnq2	54873639	NP_034741.2
26175	9606	10090	7468	WHSC1	19913348	NP_579877.1	107823	Whsc1	295424164	NP_001074571.2
26400	9606	10090	128239	IQGAP3	39753961	NP_839943.2	404710	Iqgap3	118344446	NP_001028656.1
26419	9606	10090	158399	ZNF483	190014620	NP_597721.2	100041581	Zkscan16	150010617	NP_001092793.1
26423	9606	10090	169522	KCNV2	19424136	NP_598004.1	240595	Kcnv2	34147232	NP_899002.1
26426	9606	10090	171177	RHOV	229577148	NP_598378.3	228543	Rhov	21704044	NP_663505.1
26428	9606	10090	5655	KLK10	117422433	NP_001070968.1	69540	Klk10	19526892	NP_598473.1
26429	9606	10090	58489	ABHD17C	151301175	NP_067037.1	70178	Abhd17c	158186616	NP_598483.2
26430	9606	10090	30844	EHD4	21264315	NP_644670.1	98878	Ehd4	31981592	NP_598599.2
26431	9606	10090	260425	MAGI3	218505835	NP_001136254.1	99470	Magi3	226823238	NP_001152826.1
26432	9606	10090	121260	SLC15A4	21717816	NP_663623.1	100561	Slc15a4	19527112	NP_598656.1
26435	9606	10090	54906	FAM208B	296011010	NP_060252.4	105203	BC016423	158749615	NP_598824.3
26439	9606	10090	57571	CARNS1	261245046	NP_001159694.1	107239	Carns1	261245048	NP_598909.2
26544	9606	10090	93589	CACNA2D4	132566536	NP_758952.4	319734	Cacna2d4	124517718	NP_001028554.2
26572	9606	10090	169966	FAM46D	283046692	NP_001164045.1	213449	Fam46d	253314434	NP_001156576.1
26615	9606	10090	57477	SHROOM4	118600967	NP_065768.2	208431	Shroom4	94818779	NP_001035549.1
26645	9606	10090	23033	DOPEY1	34577118	NP_055833.2	320615	Dopey1	190194414	NP_796182.2
26695	9606	10090	55911	APOBR	340138932	NP_061160.3	171504	Apobr	19923863	NP_612183.1
26696	9606	10090	126119	JOSD2	19923879	NP_612207.1	66124	Josd2	13384740	NP_079644.1
26698	9606	10090	90507	SCRN2	222537732	NP_612364.2	217140	Scrn2	22122499	NP_666139.1
26700	9606	10090	92799	SHKBP1	223005950	NP_612401.2	192192	Shkbp1	109659851	NP_619617.2
26701	9606	10090	92906	HNRNPLL	20149709	NP_612403.2	72692	Hnrnpll	110347535	NP_659051.3
26702	9606	10090	93109	TMEM44	261490712	NP_612408.3	224090	Tmem44	100817930	NP_766202.3
26703	9606	10090	114926	SMIM19	208610019	NP_001129148.1	102032	Smim19	225735638	NP_001139589.1
26714	9606	10090	201294	UNC13D	46195765	NP_954712.1	70450	Unc13d	62243588	NP_001009573.2
26716	9606	10090	200959	GABRR3	157743288	NP_001099050.1	328699	Gabrr3	124487131	NP_001074659.1
26722	9606	10090	92737	DNER	116235485	NP_620711.3	227325	Dner	23097346	NP_690879.1
26724	9606	10090	130399	ACVR1C	161333833	NP_660302.2	269275	Acvr1c	161333831	NP_001104500.1
26726	9606	10090	137868	SGCZ	94721265	NP_631906.2	244431	Sgcz	171543881	NP_665840.2
26727	9606	10090	121512	FGD4	198041928	NP_640334.2	224014	Fgd4	29336047	NP_631978.1
26732	9606	10090	375612	LHFPL3	39752685	NP_945351.1	269629	Lhfpl3	225007634	NP_084266.1
26752	9606	10090	152518	NFXL1	89363020	NP_694540.3	100978	Nfxl1	124301201	NP_598682.2
26807	9606	10090	161436	EML5	34485720	NP_899243.1	319670	Eml5	124487111	NP_001074660.1
26818	9606	10090	283152	CCDC153	222446647	NP_001138490.1	270150	Ccdc153	206597518	NP_001074838.2
26894	9606	10090	3608	ILF2	24234747	NP_004506.2	67781	Ilf2	13385872	NP_080650.1
27006	9606	10090	5189	PEX1	4505725	NP_000457.1	71382	Pex1	61657895	NP_082053.1
27024	9606	10090	55658	RNF126	37622894	NP_919442.1	70294	Rnf126	21362321	NP_653111.1
27026	9606	10090	92291	CAPN13	41152101	NP_653176.2	381122	Capn13	85701961	NP_001028616.1
27027	9606	10090	93058	COQ10A	151101384	NP_653177.3	210582	Coq10a	124486652	NP_001074509.1
27031	9606	10090	132320	SCLT1	153791839	NP_653244.2	67161	Sclt1	124487197	NP_001074880.1
27035	9606	10090	151011	SEPT10	21945064	NP_653311.1	103080	Sept10	226442740	NP_001020081.2
27037	9606	10090	153562	MARVELD2	289666784	NP_001033692.2	218518	Marveld2	84370242	NP_001033691.1
27040	9606	10090	259230	SGMS1	29789379	NP_671512.1	208449	Sgms1	55741833	NP_659041.3
27041	9606	10090	57551	TAOK1	45439370	NP_065842.1	216965	Taok1	124358959	NP_659074.2
27044	9606	10090	256364	EML3	110227615	NP_694997.2	225898	Eml3	21450111	NP_659121.1
27048	9606	10090	11012	KLK11	21618357	NP_659196.1	56538	Klk11	293651560	NP_001170844.1
27049	9606	10090	158326	FREM1	122056683	NP_659403.4	329872	Frem1	311771740	NP_001185740.1
27053	9606	10090	200403	VWA3B	118918435	NP_659429.4	70853	Vwa3b	568907230	XP_006496441.1
27056	9606	10090	220136	CCDC11	94721321	NP_659457.2	74453	Ccdc11	261862311	NP_083224.2
27057	9606	10090	222235	FBXL13	161333852	NP_659469.3	320118	Fbxl13	313851009	NP_001186561.1
27059	9606	10090	246330	PELI3	148612798	NP_659502.2	240518	Peli3	191252789	NP_766423.3
27065	9606	10090					328258	Slc25a48	254692847	NP_808477.2
27066	9606	10090	197335	WDR90	94400919	NP_660337.3	106618	Wdr90	255003812	NP_001157238.1
27069	9606	10090	375035	SFT2D2	40786408	NP_955376.1	108735	Sft2d2	21704008	NP_663487.1
27071	9606	10090	199870	FAM76A	219881536	NP_001137384.1	230789	Fam76a	21704090	NP_663528.1
27072	9606	10090	400746	NCMAP	58293785	NP_001010980.1	230822	Ncmap	283945588	NP_851390.1
27073	9606	10090	401934	RNF223	327412333	NP_001192181.1	100045778	Rnf223	334085187	NP_001207428.1
27075	9606	10090	339451	KLHL17	38194229	NP_938073.1	231003	Klhl17	38142484	NP_938047.1
27077	9606	10090	286187	PPP1R42	61966709	NP_001013648.1	69312	Ppp1r42	22164766	NP_663730.1
27079	9606	10090	7188	TRAF5	77404348	NP_001029082.1	22033	Traf5	485464594	NP_035763.2
27083	9606	10090	7571	ZNF23	23308737	NP_666016.1	234725	Zfp612	283837868	NP_780689.3
27084	9606	10090	768211	RELL1	146094508	NP_001078869.1	100532	Rell1	110625912	NP_666035.2
27085	9606	10090	285636	C5orf51	51896031	NP_787117.3	106064	AW549877	52630434	NP_666042.2
27086	9606	10090	3770	KCNJ14	7019439	NP_037480.1	211480	Kcnj14	22122399	NP_666075.1
27087	9606	10090	497189	TIFAB	149773462	NP_001092691.1	212937	Tifab	22122419	NP_666088.1
27088	9606	10090	388595	TMEM82	61966731	NP_001013663.1	213989	Tmem82	77020279	NP_666099.2
27092	9606	10090	255488	RNF144B	50284696	NP_877434.2	218215	Rnf144b	282165745	NP_001164114.1
27095	9606	10090	116369	SLC26A8	301601599	NP_001180405.1	224661	Slc26a8	569002375	XP_006525288.1
27098	9606	10090	197407	ZNF48	333805596	NP_689865.2	233887	Zfp553	22122757	NP_666313.1
27114	9606	10090					258294	Olfr1115	282847369	NP_666409.2
27116	9606	10090	122748	OR11H6	52218860	NP_001004480.1	258296	Olfr745	282396073	NP_666411.2
27117	9606	10090					258297	Olfr827	22129685	NP_666412.1
27123	9606	10090					258317	Olfr1145	121247419	NP_666432.2
27128	9606	10090					258327	Olfr958	22129634	NP_666442.1
27136	9606	10090					258351	Olfr633	22129591	NP_666466.1
27137	9606	10090	401665	OR51T1	52317273	NP_001004759.1	258357	Olfr574	125719163	NP_666472.2
27142	9606	10090					258365	Olfr361	22129563	NP_666480.1
27147	9606	10090					258378	Olfr593	22129545	NP_666492.1
27165	9606	10090	26533	OR10G3	53793669	NP_001005465.1	258424	Olfr1512	33239054	NP_666643.1
27167	9606	10090					258431	Olfr937	33239212	NP_666650.1
27168	9606	10090					258446	Olfr1231	282847402	NP_666665.2
27178	9606	10090	403274	OR5H15	53933284	NP_001005515.1	258478	Olfr183	112983468	NP_666696.2
27189	9606	10090	26531	OR11A1	7363441	NP_039225.1	258507	Olfr96	33239320	NP_666725.1
27191	9606	10090					258511	Olfr523	33239354	NP_666729.1
27203	9606	10090					258541	Olfr800	22203789	NP_666759.1
27216	9606	10090					258579	Olfr1018	121583729	NP_666797.2
27218	9606	10090					258594	Olfr710	22128641	NP_666812.1
27225	9606	10090	343169	OR6F1	52627164	NP_001005286.1	258614	Olfr308	33239366	NP_666832.1
27230	9606	10090					258633	Olfr1153	122056738	NP_666851.2
27232	9606	10090	79541	OR2A4	13929212	NP_112170.1	18310	Olfr13	22203791	NP_666863.1
27244	9606	10090					258726	Olfr599	22129381	NP_666942.1
27246	9606	10090					258928	Olfr477	33239112	NP_667137.1
27249	9606	10090					258738	Olfr507	22129355	NP_666954.1
27251	9606	10090					258747	Olfr1106	289629184	NP_666963.2
27254	9606	10090					258753	Olfr678	22129333	NP_666969.1
27260	9606	10090	254783	OR6C74	53933268	NP_001005490.1	258772	Olfr821	22129295	NP_666987.1
27262	9606	10090					258777	Olfr922	22129289	NP_666992.1
27268	9606	10090					258801	Olfr907	148230027	NP_667016.2
27275	9606	10090					258825	Olfr975	22129205	NP_667039.1
27280	9606	10090					258851	Olfr1339	22129161	NP_667063.1
27281	9606	10090					258852	Olfr1341	124248518	NP_667064.2
27285	9606	10090					258862	Olfr770	22129151	NP_667074.1
27290	9606	10090					258891	Olfr1302	22129105	NP_667100.1
27292	9606	10090					258901	Olfr1219	289629316	NP_667110.2
27297	9606	10090	219431	OR4S2	116517325	NP_001004059.2	329460	Olfr1193	289629251	NP_001011517.2
27300	9606	10090					258931	Olfr807	22129051	NP_667140.1
27304	9606	10090					258938	Olfr1417	22129039	NP_667147.1
27315	9606	10090					258969	Olfr1226	22128993	NP_667178.1
27316	9606	10090					258970	Olfr1242	22128995	NP_667179.1
27317	9606	10090					258971	Olfr1243	22128989	NP_667180.1
27325	9606	10090					259006	Olfr399	289547750	NP_667215.2
27328	9606	10090					259020	Olfr1056	289577094	NP_667229.2
27354	9606	10090	125170	MIEF2	222080058	NP_683684.2	237781	Mief2	57862819	NP_001009927.1
27358	9606	10090	6543	SLC8A2	57163987	NP_055878.1	110891	Slc8a2	22507355	NP_683748.1
27362	9606	10090	120071	GYLTL1B	116235482	NP_689525.3	228366	Gyltl1b	262231828	NP_766258.2
27367	9606	10090	124930	ANKRD13B	124517699	NP_689558.4	268445	Ankrd13b	117956383	NP_766533.2
27376	9606	10090	151050	KANSL1L	40217794	NP_689732.2	68691	Kansl1l	170172570	NP_001116210.1
27384	9606	10090	196951	FAM227B	153792756	NP_689860.2	75823	Fam227b	187607842	NP_083731.2
27391	9606	10090	219995	MS4A15	149588599	NP_001092305.1	545279	Ms4a15	85702258	NP_001030070.1
27392	9606	10090	221184	CPNE2	30181236	NP_689940.3	234577	Cpne2	23943807	NP_705727.1
27394	9606	10090	221336	BEND6	148806920	NP_689944.2	320705	Bend6	40254314	NP_796209.2
27395	9606	10090	221935	SDK1	119220552	NP_689957.3	330222	Sdk1	164518930	NP_808547.3
27396	9606	10090	222223	KIAA1324L	218505750	NP_001136221.1	231014	9330182L06Rik	110625972	NP_766294.2
27397	9606	10090	256130	TMEM196	197333842	NP_689987.3	217951	Tmem196	237874191	NP_001153857.1
27398	9606	10090	222166	MTURN	116008440	NP_690006.2				
27406	9606	10090	124961	ZFP3	23308511	NP_694563.1	193043	Zfp3	29243904	NP_808233.1
27407	9606	10090	120939	TMEM52B	557636675	NP_001073283.1	330428	Tmem52b	124487151	NP_001074655.1
27409	9606	10090	162515	SLC16A11	23503293	NP_699188.1	216867	Slc16a11	169234634	NP_694721.2
27410	9606	10090	339906	PRSS42	33186882	NP_874361.1	235628	Prss42	23346527	NP_694739.1
27415	9606	10090	153241	CEP120	96975038	NP_694955.2	225523	Cep120	61098173	NP_848801.2
27419	9606	10090	151827	LRRC34	289666780	NP_001166250.1	71827	Lrrc34	110625843	NP_082217.1
27420	9606	10090	163049	ZNF791	190886444	NP_699189.2	244556	Zfp791	83627693	NP_001032834.1
27469	9606	10090	57465	TBC1D24	312283691	NP_001186036.1	224617	Tbc1d24	255522821	NP_001157321.1
27540	9606	10090	25854	FAM149A	54792133	NP_001006656.1	212326	Fam149a	23956296	NP_705763.1
27544	9606	10090	254531	LPCAT4	87116681	NP_705841.2	99010	Lpcat4	46402175	NP_997089.1
27547	9606	10090	91526	ANKRD44	304434690	NP_001182073.1	329154	Ankrd44	304376297	NP_001074902.2
27548	9606	10090	158297	FAM154A	301129242	NP_714918.2	75811	Fam154a	124487360	NP_001074565.1
27549	9606	10090	253017	TECRL	58332438	NP_001010874.2	243078	Tecrl	254540076	NP_722496.2
27550	9606	10090	145389	SLC38A6	289577102	NP_722518.2	625098	Slc38a6	241896953	NP_001032806.2
27612	9606	10090	338692	ANKRD13D	269315852	NP_997237.2	68423	Ankrd13d	142363888	NP_080996.2
27616	9606	10090	160418	TMTC3	224809432	NP_861448.2	237500	Tmtc3	158517929	NP_001103483.1
27773	9606	10090	23030	KDM4B	45504380	NP_055830.1	193796	Kdm4b	26006857	NP_742144.1
27775	9606	10090	388662	SLC6A17	58219014	NP_001010898.1	229706	Slc6a17	26986569	NP_758475.1
27780	9606	10090	9682	KDM4A	98986459	NP_055478.2	230674	Kdm4a	240120089	NP_001155295.1
27781	9606	10090	23220	DTX4	148237498	NP_055992.1	207521	Dtx4	188219611	NP_766030.3
27795	9606	10090	360023	ZBTB41	61743930	NP_919290.2	226470	Zbtb41	162461833	NP_766231.2
27797	9606	10090	347735	SERINC2	71834872	NP_849196.2	230779	Serinc2	148277027	NP_766290.2
27798	9606	10090	152273	FGD5	194018497	NP_689749.3	232237	Fgd5	56699430	NP_766319.2
27800	9606	10090	253980	KCTD13	30578412	NP_849194.1	233877	Kctd13	27370096	NP_766335.1
27803	9606	10090	92736	OTOP2	30039714	NP_835454.1	237987	Otop2	116063538	NP_766389.2
27805	9606	10090	58500	ZNF250	45387947	NP_066405.1	239546	Zfp647	269954715	NP_001161748.1
27813	9606	10090	84865	CCDC142	217416372	NP_116168.3	243510	Ccdc142	124486907	NP_001074735.1
27819	9606	10090	401265	KLHL31	51479184	NP_001003760.2	244923	Klhl31	124486714	NP_766513.2
27821	9606	10090	146664	MGAT5B	312596905	NP_001186101.1	268510	Mgat5b	42476097	NP_766536.2
